,Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines,country_id,rating_text,Photo URL,events,Event Id,Event Title,Event Start Date,Event End Date
79,18642512.0,Stories,India,Bangalore,2636,4.6,"Continental, North Indian, Chinese",1.0,Excellent,,[],,,,
80,18893197.0,FC Road Social,India,Pune,606,4.0,"Continental, American, Asian, North Indian, South Indian, European, Chinese, Fast Food",1.0,Very Good,,"[{'event': {'event_id': 332812, 'friendly_start_date': '29 March', 'friendly_end_date': '23 May', 'friendly_timing_str': 'Friday, 29th March - Thursday, 23rd May', 'start_date': '2019-03-29', 'end_date': '2019-05-23', 'end_time': '01:35:00', 'start_time': '09:00:00', 'is_active': 1, 'date_added': '2019-03-29 17:19:54', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'de21c69b73b6220731a4191883338e11', 'id': 448293, 'photo_id': 448293, 'uuid': 1553860184257557, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Live 20/20 Match Screenings', 'description': ""Catch the biggest cricket event of the year live while sippin' on these killer LIITs! Head on over to your nearest #Social to get a taste of these #SocialStumps while you cheer for your favourite team!"", 'display_time': '09:00 am - 01:35 am', 'display_date': '29 March - 23 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",,,,
81,18880433.0,BeHive,India,Pune,347,4.3,"North Indian, Chinese, Continental",1.0,Very Good,,"[{'event': {'event_id': 337514, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '22:00:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-10 08:41:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/7cd/349ff41efcc982b82ad889684803a7cd_1554865907.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/7cd/349ff41efcc982b82ad889684803a7cd_1554865907.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '349ff41efcc982b82ad889684803a7cd', 'id': 454861, 'photo_id': 454861, 'uuid': 65903705596, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'queen bees , ladies night', 'description': 'Ladies! Your night is back!\nCome and enjoy COMPLIMENTARY SHOTS AND SANGRIA alongside our assorted menu of food. Tap your heels to the In house DJ spinning tracks to make your night, one to remember!\n\n', 'display_time': '08:00 pm - 10:00 pm', 'display_date': '10 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Ladies Night', 'color': '#0AAC9B'}], 'share_data': {'should_show': 0}}}]",,,,
82,18715982.0,Flechazo,India,Pune,2927,4.7,"Asian, Mediterranean, North Indian",1.0,Excellent,,[],,,,
83,18562250.0,Cafe Co2 Resto Lounge,India,Pune,1406,4.2,"North Indian, Chinese, Continental, Kebab, Seafood",1.0,Very Good,,"[{'event': {'event_id': 332116, 'friendly_start_date': '28 March', 'friendly_end_date': '19 May', 'friendly_timing_str': 'Thursday, 28th March - Sunday, 19th May', 'start_date': '2019-03-28', 'end_date': '2019-05-19', 'end_time': '23:59:59', 'start_time': '20:00:28', 'is_active': 1, 'date_added': '2019-03-28 12:19:30', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Live Cricket Screening @ Cafe CO2', 'description': 'Which team is your favourite ? ;)\n\n\nEnjoy the live cricket screening at none other than your favourite Cafe CO2 with amazing ambience and awesome energy! \n', 'display_time': '08:00 pm onwards', 'display_date': '28 March - 19 May', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Live Cricket Screening 2019', 'color': '#0DA314'}, {'name': 'Live Sports Screening', 'color': '#0DA314'}], 'share_data': {'should_show': 0}}}]",,,,
84,6508166.0,Flying Duck Co.,India,Pune,1266,4.5,"Asian, European",1.0,Excellent,,"[{'event': {'event_id': 337013, 'friendly_start_date': '09 April', 'friendly_end_date': '11 April', 'friendly_timing_str': 'Tuesday, 9th April - Thursday, 11th April', 'start_date': '2019-04-09', 'end_date': '2019-04-11', 'end_time': '20:00:09', 'start_time': '12:00:09', 'is_active': 1, 'date_added': '2019-04-09 00:04:32', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/10e/3f9ce11fe6d2bf7263974e5d188be10e_1552983128.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/10e/3f9ce11fe6d2bf7263974e5d188be10e_1552983128.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '3f9ce11fe6d2bf7263974e5d188be10e', 'id': 454102, 'photo_id': 454102, 'uuid': 15547484726638, 'type': 'FEATURED'}}, {'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/d2d/7e0b8ac1643d35ad04e378926b89fd2d_1552983267.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/d2d/7e0b8ac1643d35ad04e378926b89fd2d_1552983267.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 1, 'md5sum': '7e0b8ac1643d35ad04e378926b89fd2d', 'id': 454103, 'photo_id': 454103, 'uuid': 15547484725387, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Alcoholic Weekdays! ', 'description': 'House Offers On Alcohol:\nBuy 2 Get 1 Free On All Drinks.\nSelected Cocktails at 150\nT&C Apply.', 'display_time': '12:00 pm - 08:00 pm', 'display_date': '09 April - 11 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Happy Hours', 'color': '#E23744'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 337015, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:00:30', 'start_time': '20:00:30', 'is_active': 1, 'date_added': '2019-04-09 00:05:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/0f1/62519986315c982e1bd127af1e5af0f1_1553061040.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/0f1/62519986315c982e1bd127af1e5af0f1_1553061040.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '62519986315c982e1bd127af1e5af0f1', 'id': 454105, 'photo_id': 454105, 'uuid': 15547485474067, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Girls Night Out', 'description': 'Get your dancing boots on, and swing by the bar for those lovely free drinks. Vodka, cocktails, Gin are all on the house at the bar for all the beautiful ladies walking in. T&C apply. ', 'display_time': '08:00 pm - 11:00 pm', 'display_date': '10 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Ladies Night', 'color': '#0AAC9B'}], 'share_data': {'should_show': 0}}}]",,,,
85,18586395.0,Onesta,India,Pune,2770,4.8,"Pizza, Italian, Fast Food, Beverages, Desserts",1.0,Excellent,,[],,,,
86,18732937.0,Darshan,India,Pune,1657,4.6,"Italian, Continental, Chinese, Mexican, Fast Food, Street Food, Desserts",1.0,Excellent,,[],,,,
87,18784250.0,Universal Barbeque,India,Pune,1686,4.5,"BBQ, Chinese, North Indian, Beverages",1.0,Excellent,,"[{'event': {'event_id': 332959, 'friendly_start_date': '29 March', 'friendly_end_date': '30 April', 'friendly_timing_str': 'Friday, 29th March - Tuesday, 30th April', 'start_date': '2019-03-29', 'end_date': '2019-04-30', 'end_time': '22:00:00', 'start_time': '21:00:00', 'is_active': 1, 'date_added': '2019-03-29 20:37:01', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/335/a6598b1e960e98d9447d4e03c06cc335_1553873543.jpeg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/335/a6598b1e960e98d9447d4e03c06cc335_1553873543.jpeg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'a6598b1e960e98d9447d4e03c06cc335', 'id': 448500, 'photo_id': 448500, 'uuid': 1553873541187975, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'FAMILY OFFER', 'description': 'COME 5 PAY 4\r\nVALID AFTER 2:30 FOR LUNCH AND AFTER 9:30 FOR DINNER', 'display_time': '09:00 pm - 10:00 pm', 'display_date': '29 March - 30 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Promos', 'color': '#F96C6A'}, {'name': 'Special Menu', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}]",,,,
88,18740139.0,Grandmama's Cafe,India,Pune,1286,4.1,"Continental, Beverages, Desserts, Fast Food",1.0,Very Good,,"[{'event': {'event_id': 329559, 'friendly_start_date': '11 April', 'friendly_end_date': '11 April', 'friendly_timing_str': 'Thursday, 11th April', 'start_date': '2019-04-11', 'end_date': '2019-04-11', 'end_time': '22:00:00', 'start_time': '20:30:00', 'is_active': 1, 'date_added': '2019-03-22 18:22:08', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/ce7/f68ca85fd4194e229684269af3748ce7_1553259518.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/ce7/f68ca85fd4194e229684269af3748ce7_1553259518.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f68ca85fd4194e229684269af3748ce7', 'id': 443914, 'photo_id': 443914, 'uuid': 59503550716, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': ""Grandma's Quiz Night! "", 'description': ""Grandma's Quiz Night is back! \nPut on your thinking caps and be prepared for a fun night with questions from Hollywood, Bollywood, TV Shows, trivia, current affairs and more! \nParticipate in groups of 2-6 and win big! \nRegister by calling on 8007796841\n"", 'display_time': '08:30 pm - 10:00 pm', 'display_date': '11 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Trivia Nights', 'color': '#6FA531'}], 'share_data': {'should_show': 0}}}]",,,,
89,18545152.0,AB's - Absolute Barbecues,India,Pune,5225,4.8,"Continental, North Indian, Chinese",1.0,Excellent,,[],,,,
90,18417624.0,The Sassy Spoon,India,Pune,1627,4.6,"European, Asian, Italian, Finger Food, Salad, Fast Food",1.0,Excellent,,"[{'event': {'event_id': 336866, 'friendly_start_date': '08 April', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 8th April - Tuesday, 31st December', 'start_date': '2019-04-08', 'end_date': '2019-12-31', 'end_time': '00:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-08 17:26:04', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Gossip & Giggles ', 'description': 'Enjoy a special 4 course menu for groups of 5 or more from Monday - Friday @ Rs 599 AI.', 'display_time': '12:00 pm - 12:00 am', 'display_date': '08 April - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Special Menu', 'color': '#F96C6A'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 336867, 'friendly_start_date': '08 April', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 8th April - Tuesday, 31st December', 'start_date': '2019-04-08', 'end_date': '2019-12-31', 'end_time': '00:00:00', 'start_time': '12:00:00', 'is_active': 1, 'date_added': '2019-04-08 17:27:33', 'photos': [], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'A Night to Remember ', 'description': 'A specially curated Date Night experience for two perfect for special occasions. Call us to book now.', 'display_time': '12:00 pm - 12:00 am', 'display_date': '08 April - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Dance Night', 'color': '#6FA531'}], 'share_data': {'should_show': 0}}}]",,,,
91,18383095.0,Teddy Boy,India,Pune,4547,4.2,"North Indian, Continental",1.0,Very Good,,[],,,,
92,18621437.0,The FML Lounge,India,Pune,2059,4.1,"North Indian, Chinese, Continental, Finger Food",1.0,Very Good,,"[{'event': {'event_id': 336718, 'friendly_start_date': '08 April', 'friendly_end_date': '31 May', 'friendly_timing_str': 'Monday, 8th April - Friday, 31st May', 'start_date': '2019-04-08', 'end_date': '2019-05-31', 'end_time': '01:30:00', 'start_time': '16:00:00', 'is_active': 1, 'date_added': '2019-04-08 14:42:38', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/308/c3b32cf4f0840253801ff0c01e6fa308_1554714758.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/308/c3b32cf4f0840253801ff0c01e6fa308_1554714758.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'c3b32cf4f0840253801ff0c01e6fa308', 'id': 453696, 'photo_id': 453696, 'uuid': 1554714737450203, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'HAPPY DAYS 1+1', 'description': 'Buy One Get One free on all Alcoholic Drinks.!\nALL DAY EVERY DAY\nWhy restrict Happiness to Hours?\nWe mean it.', 'display_time': '04:00 pm - 01:30 am', 'display_date': '08 April - 31 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Happy Hours', 'color': '#E23744'}], 'share_data': {'should_show': 0}}}]",,,,
93,18890430.0,The Barkhana,India,Pune,330,4.4,"North Indian, Continental",1.0,Very Good,,[],,,,
94,18617201.0,Onesta,India,Pune,2168,4.7,"Pizza, Italian, Fast Food, Beverages, Desserts",1.0,Excellent,,[],,,,
95,18650304.0,Tatva,India,Pune,2340,4.4,"North Indian, Chinese, Continental",1.0,Very Good,,[],,,,
96,18657534.0,Viman Nagar Social,India,Pune,2352,4.5,"Continental, American, Asian, North Indian, South Indian, Chinese, European, Fast Food",1.0,Excellent,,"[{'event': {'event_id': 332812, 'friendly_start_date': '29 March', 'friendly_end_date': '23 May', 'friendly_timing_str': 'Friday, 29th March - Thursday, 23rd May', 'start_date': '2019-03-29', 'end_date': '2019-05-23', 'end_time': '01:35:00', 'start_time': '09:00:00', 'is_active': 1, 'date_added': '2019-03-29 17:19:54', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/e11/de21c69b73b6220731a4191883338e11_1553860194.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'de21c69b73b6220731a4191883338e11', 'id': 448293, 'photo_id': 448293, 'uuid': 1553860184257557, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Live 20/20 Match Screenings', 'description': ""Catch the biggest cricket event of the year live while sippin' on these killer LIITs! Head on over to your nearest #Social to get a taste of these #SocialStumps while you cheer for your favourite team!"", 'display_time': '09:00 am - 01:35 am', 'display_date': '29 March - 23 May', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",,,,
97,18536004.0,Culture - पुणे,India,Pune,2912,4.2,"Continental, North Indian, Italian, Mediterranean, European, Finger Food, Desserts",1.0,Very Good,,"[{'event': {'event_id': 327542, 'friendly_start_date': '18 March', 'friendly_end_date': '31 December', 'friendly_timing_str': 'Monday, 18th March - Tuesday, 31st December', 'start_date': '2019-03-18', 'end_date': '2019-12-31', 'end_time': '23:55:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-03-18 14:23:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/9f9/3cd9dbbfdc7ad22a7c24cd8fd83b39f9_1552899227.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/9f9/3cd9dbbfdc7ad22a7c24cd8fd83b39f9_1552899227.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '3cd9dbbfdc7ad22a7c24cd8fd83b39f9', 'id': 441344, 'photo_id': 441344, 'uuid': 1552899134182841, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Ladies Night- Every Thursday', 'description': 'Every Thursday is Ladies Night at your Favourite Neighbourhood Bar.\n\n\n1st Drink ( Vodka,Gin,Beer and Wine) FREE for all the Ladies.\n\n', 'display_time': '08:00 pm - 11:55 pm', 'display_date': '18 March - 31 December', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Ladies Night', 'color': '#0AAC9B'}], 'share_data': {'should_show': 0}}}, {'event': {'event_id': 337114, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:59:59', 'start_time': '20:30:12', 'is_active': 1, 'date_added': '2019-04-09 12:17:47', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/b58/f2a16cc683eeaabb01052f2c7959fb58_1554792467.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/b58/f2a16cc683eeaabb01052f2c7959fb58_1554792467.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f2a16cc683eeaabb01052f2c7959fb58', 'id': 454245, 'photo_id': 454245, 'uuid': 15547924666638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL Quiz Night', 'description': 'Master your knowledge in Cricket ? \nWe got some Free beers for you’ll .', 'display_time': '08:30 pm onwards', 'display_date': '10 April', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",,,,
98,6508323.0,The Urban Foundry,India,Pune,3369,4.6,"Asian, Indian",1.0,Excellent,,"[{'event': {'event_id': 337273, 'friendly_start_date': '09 April', 'friendly_end_date': '30 April', 'friendly_timing_str': 'Tuesday, 9th April - Tuesday, 30th April', 'start_date': '2019-04-09', 'end_date': '2019-04-30', 'end_time': '23:59:59', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-09 16:20:58', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/a64/c393a5e9f6a20df4f15f19926c5afa64_1554807097.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/a64/c393a5e9f6a20df4f15f19926c5afa64_1554807097.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'c393a5e9f6a20df4f15f19926c5afa64', 'id': 454509, 'photo_id': 454509, 'uuid': 7093687209, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'LIVE SCREENING', 'description': 'Catch the IPL action LIVE while you enjoy some knock-out deals, only at The Foundry!', 'display_time': '08:00 pm onwards', 'display_date': '09 April - 30 April', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",,,,
99,18678581.0,Hippie@Heart,India,Pune,631,4.5,"Continental, Italian, North Indian, Finger Food, European",1.0,Excellent,,[],,,,
100,90896.0,Bawarchi,India,Hyderabad,41333,4.5,"Biryani, Hyderabadi, North Indian, Seafood",1.0,Excellent,,[],,,,
101,18550292.0,Flechazo,India,Hyderabad,7577,4.7,"Asian, Mediterranean, North Indian, Momos",1.0,Excellent,,[],,,,
102,18312984.0,Sahib’s Barbeque by Ohri’s,India,Hyderabad,5346,4.7,"Hyderabadi, Awadhi, BBQ",1.0,Excellent,,[],,,,
103,18538735.0,Over The Moon Brew Company,India,Hyderabad,2055,4.7,"Asian, Continental, North Indian, Chinese, Mediterranean",1.0,Excellent,,[],,,,
104,18470497.0,84 Anjuna Shack,India,Hyderabad,1779,4.1,"Cafe, Italian, French, Goan, Continental",1.0,Very Good,,"[{'event': {'event_id': 329193, 'friendly_start_date': '23 March', 'friendly_end_date': '10 May', 'friendly_timing_str': 'Saturday, 23rd March - Friday, 10th May', 'start_date': '2019-03-23', 'end_date': '2019-05-10', 'end_time': '23:59:59', 'start_time': '16:00:03', 'is_active': 1, 'date_added': '2019-03-21 18:44:04', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/c00/3e732fea47fcc93cbd6a8dd939dbec00_1553174044.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/c00/3e732fea47fcc93cbd6a8dd939dbec00_1553174044.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': '3e732fea47fcc93cbd6a8dd939dbec00', 'id': 443351, 'photo_id': 443351, 'uuid': 15531740446638, 'type': 'FEATURED'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'IPL T20 Match Screening', 'description': 'Watching all the high octane actions of IPL T20 matches live in a midst of Goan vibes and good food at your neighborhood Goan shack. ', 'display_time': '04:00 pm onwards', 'display_date': '23 March - 10 May', 'is_end_time_set': 0, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 1, 'event_category_name': '', 'book_link': '', 'types': [], 'share_data': {'should_show': 0}}}]",,,,
105,18207447.0,Shah Ghouse Hotel & Restaurant,India,Hyderabad,11836,4.2,"Biryani, North Indian, Chinese",1.0,Very Good,,[],,,,
106,18544039.0,The Roastery Coffee House,India,Hyderabad,3258,4.8,"American, Cafe, Continental",1.0,Excellent,,[],,,,
107,90499.0,Coffee Cup,India,Secunderabad,3766,4.6,"Cafe, Continental, Salad",1.0,Excellent,,[],,,,
108,18582430.0,Lucky Restaurant,India,Hyderabad,10298,4.2,"Biryani, North Indian, Chinese",1.0,Very Good,,[],,,,
109,18514668.0,Captain Cook,India,Hyderabad,9076,3.9,"Biryani, North Indian, Chinese",1.0,Good,,[],,,,
110,18715296.0,Bakasura Restaurant,India,Secunderabad,651,4.0,"Andhra, South Indian, Chinese",1.0,Very Good,,[],,,,
111,18673497.0,Onesta,India,Hyderabad,2143,4.4,"Pizza, Italian, Fast Food, Beverages, Desserts",1.0,Very Good,,[],,,,
112,95831.0,Green Bawarchi,India,Hyderabad,6293,3.7,"North Indian, Chinese, Biryani",1.0,Good,,[],,,,
113,18138652.0,Paradise,India,Hyderabad,5781,4.5,"Biryani, North Indian, Chinese",1.0,Excellent,,[],,,,
114,90903.0,Shah Ghouse Cafe & Restaurant,India,Hyderabad,7309,4.3,"Biryani, North Indian, Chinese",1.0,Very Good,,[],,,,
115,18807262.0,Broadway,India,Hyderabad,827,4.6,"Continental, North Indian, Chinese",1.0,Excellent,,"[{'event': {'event_id': 337301, 'friendly_start_date': '10 April', 'friendly_end_date': '10 April', 'friendly_timing_str': 'Wednesday, 10th April', 'start_date': '2019-04-10', 'end_date': '2019-04-10', 'end_time': '23:30:00', 'start_time': '20:00:00', 'is_active': 1, 'date_added': '2019-04-09 17:17:07', 'photos': [{'photo': {'url': 'https://b.zmtcdn.com/data/zomato_events/photos/f0d/f84051fb085a223c2970971957175f0d_1554810437.jpg', 'thumb_url': 'https://b.zmtcdn.com/data/zomato_events/photos/f0d/f84051fb085a223c2970971957175f0d_1554810437.jpg?fit=around%7C100%3A100&crop=100%3A100%3B%2A%2C%2A', 'order': 0, 'md5sum': 'f84051fb085a223c2970971957175f0d', 'id': 454547, 'photo_id': 454547, 'uuid': 1554810437124683, 'type': 'NORMAL'}}], 'restaurants': [], 'is_valid': 1, 'share_url': 'http://www.zoma.to/r/0', 'show_share_url': 0, 'title': 'Meghna Dundi Trio LIVE', 'description': 'The Meghna Dundi Trio is back and this time they have some fabulous new tunes just for you. Come over for an evening of mellow music to lift your spirits this Wednesday, 8 PM onwards.', 'display_time': '08:00 pm - 11:30 pm', 'display_date': '10 April', 'is_end_time_set': 1, 'disclaimer': 'Restaurants are solely responsible for the service; availability and quality of the events including all or any cancellations/ modifications/ complaints.', 'event_category': 0, 'event_category_name': '', 'book_link': '', 'types': [{'name': 'Band Performance', 'color': '#6454B8'}], 'share_data': {'should_show': 0}}}]",,,,
116,18774025.0,eat.fit,India,Hyderabad,621,4.4,"Healthy Food, North Indian, Continental, South Indian",1.0,Very Good,,[],,,,
117,18965675.0,Chubby Cho,India,Hyderabad,156,4.4,"Chinese, Asian, Sushi, Japanese",1.0,Very Good,,[],,,,
